,c,date,h,l,o,time,bid_to_order_volume_ratio,v
1257.0,11423.0,2022-01-17,11462.5,11420.0,11431.5,17:50,27.546453089244853,4370.0
1258.0,11432.0,2022-01-17,11433.5,11415.0,11430.5,17:55,27.90445859872612,2198.0
1259.0,11483.0,2022-01-17,11497.0,11425.0,11432.0,18:00,27.29082883766552,4078.0
1260.0,11486.5,2022-01-17,11508.5,11470.5,11482.5,18:05,27.75361881785284,3316.0
1261.0,11480.0,2022-01-17,11488.0,11465.5,11488.0,18:10,31.52613065326633,1990.0
1262.0,11484.0,2022-01-17,11497.0,11463.0,11479.5,18:15,27.620570866141733,2032.0
1263.0,11487.0,2022-01-17,11503.5,11482.0,11489.5,18:20,27.724736842105266,1900.0
1264.0,11535.5,2022-01-17,11542.5,11488.5,11488.5,18:25,25.520560747663552,4280.0
1265.0,11560.0,2022-01-17,11560.0,11500.0,11538.0,18:30,27.617576913904127,8386.0
1266.0,11571.5,2022-01-17,11590.0,11525.0,11563.5,18:35,30.797792586422325,4802.0
1267.0,11552.0,2022-01-17,11552.0,11552.0,11552.0,23:55,7.613692456272132,9319.0
