,c,date,h,l,o,time,bid_to_order_volume_ratio,v
3303.0,21382.0,2022-02-07,21406.0,21356.0,21388.0,12:05,29.425,1800.0
3304.0,21370.0,2022-02-07,21384.0,21338.0,21384.0,12:10,26.65339702760085,1884.0
3305.0,21376.0,2022-02-07,21396.0,21370.0,21370.0,12:15,58.50420168067227,476.0
3306.0,21388.0,2022-02-07,21394.0,21374.0,21376.0,12:20,42.50714285714286,560.0
3307.0,21400.0,2022-02-07,21400.0,21354.0,21384.0,12:25,9.68627450980392,3774.0
3308.0,21364.0,2022-02-07,21408.0,21356.0,21400.0,12:30,44.31379310344828,870.0
3309.0,21308.0,2022-02-07,21362.0,21288.0,21362.0,12:35,17.412057178371658,3218.0
3310.0,21300.0,2022-02-07,21312.0,21284.0,21298.0,12:40,27.663659793814432,776.0
3311.0,21290.0,2022-02-07,21318.0,21280.0,21300.0,12:45,55.8703125,640.0
3312.0,21306.0,2022-02-07,21316.0,21276.0,21288.0,12:50,17.540054005400542,2222.0
3313.0,21286.0,2022-02-07,21320.0,21286.0,21304.0,12:55,40.065134099616856,1044.0
3314.0,21302.0,2022-02-07,21320.0,21274.0,21292.0,13:00,18.68491260349586,2174.0
3315.0,21304.0,2022-02-07,21308.0,21286.0,21302.0,13:05,22.031347962382444,1276.0
3316.0,21276.0,2022-02-07,21332.0,21270.0,21306.0,13:10,28.74744897959184,1960.0
3317.0,21288.0,2022-02-07,21292.0,21264.0,21280.0,13:15,37.81296758104738,802.0
3318.0,21282.0,2022-02-07,21286.0,21264.0,21286.0,13:20,74.50660792951543,454.0
3319.0,21294.0,2022-02-07,21298.0,21266.0,21286.0,13:25,20.266666666666666,1590.0
3320.0,21298.0,2022-02-07,21304.0,21284.0,21292.0,13:30,31.4641638225256,586.0
3321.0,21328.0,2022-02-07,21330.0,21284.0,21310.0,13:35,60.63311688311688,924.0
3322.0,21308.0,2022-02-07,21336.0,21302.0,21328.0,13:40,37.34407665505226,1148.0
3323.0,21332.0,2022-02-07,21348.0,21308.0,21308.0,13:45,75.42985611510791,556.0
3324.0,21330.0,2022-02-07,21340.0,21322.0,21334.0,13:50,19.1109375,1280.0
3325.0,21336.0,2022-02-07,21336.0,21322.0,21328.0,13:55,31.22145328719723,578.0
3326.0,21340.0,2022-02-07,21340.0,21330.0,21338.0,14:00,52.15714285714286,70.0
3327.0,21360.0,2022-02-07,21380.0,21322.0,21330.0,14:05,24.906474820143885,1668.0
3328.0,21394.0,2022-02-07,21400.0,21354.0,21358.0,14:10,29.69733502538071,1576.0
3329.0,21410.0,2022-02-07,21438.0,21384.0,21392.0,14:15,37.09833134684148,1678.0
3330.0,21370.0,2022-02-07,21420.0,21368.0,21410.0,14:20,56.40940766550523,574.0
3331.0,21390.0,2022-02-07,21392.0,21362.0,21368.0,14:25,46.54046997389034,766.0
3332.0,21378.0,2022-02-07,21398.0,21368.0,21390.0,14:30,96.57317073170732,328.0
3333.0,21394.0,2022-02-07,21400.0,21372.0,21378.0,14:35,43.31962025316456,948.0
3334.0,21382.0,2022-02-07,21410.0,21370.0,21400.0,14:40,41.50121065375303,826.0
3335.0,21368.0,2022-02-07,21384.0,21368.0,21380.0,14:45,33.50784753363229,892.0
3336.0,21380.0,2022-02-07,21386.0,21368.0,21368.0,14:50,37.29166666666666,936.0
3337.0,21404.0,2022-02-07,21416.0,21372.0,21372.0,14:55,33.18651685393258,890.0
3338.0,21378.0,2022-02-07,21410.0,21374.0,21404.0,15:00,36.264,750.0
3339.0,21358.0,2022-02-07,21386.0,21352.0,21380.0,15:05,25.73625557206537,1346.0
3340.0,21392.0,2022-02-07,21392.0,21360.0,21360.0,15:10,27.331334332833585,1334.0
3341.0,21394.0,2022-02-07,21406.0,21382.0,21392.0,15:15,43.67941176470588,680.0
3342.0,21390.0,2022-02-07,21398.0,21382.0,21394.0,15:20,53.33229813664596,322.0
3343.0,21380.0,2022-02-07,21390.0,21368.0,21390.0,15:25,117.95698924731182,186.0
3344.0,21384.0,2022-02-07,21420.0,21376.0,21386.0,15:30,20.654282765737875,1938.0
3345.0,21400.0,2022-02-07,21402.0,21382.0,21384.0,15:35,42.54189944134078,358.0
3346.0,21390.0,2022-02-07,21404.0,21372.0,21396.0,15:40,41.87761194029851,670.0
3347.0,21412.0,2022-02-07,21428.0,21390.0,21390.0,15:45,28.327222222222225,1800.0
3348.0,21410.0,2022-02-07,21436.0,21404.0,21412.0,15:50,29.77705223880597,1072.0
3349.0,21416.0,2022-02-07,21424.0,21402.0,21410.0,15:55,33.11636363636364,550.0
3350.0,21444.0,2022-02-07,21444.0,21416.0,21416.0,16:00,17.189563365282215,1878.0
3351.0,21432.0,2022-02-07,21452.0,21432.0,21442.0,16:05,26.49040767386091,1668.0
3352.0,21442.0,2022-02-07,21466.0,21430.0,21432.0,16:10,31.32333873581848,1234.0
3353.0,21454.0,2022-02-07,21466.0,21434.0,21448.0,16:15,41.15217391304348,690.0
3354.0,21464.0,2022-02-07,21470.0,21442.0,21450.0,16:20,34.774468085106385,940.0
3355.0,21456.0,2022-02-07,21470.0,21442.0,21464.0,16:25,31.23326133909288,926.0
3356.0,21442.0,2022-02-07,21456.0,21442.0,21448.0,16:30,39.74006622516556,604.0
3357.0,21470.0,2022-02-07,21470.0,21430.0,21448.0,16:35,22.5528,2500.0
3358.0,21460.0,2022-02-07,21494.0,21454.0,21470.0,16:40,28.27777777777778,1890.0
3359.0,21434.0,2022-02-07,21466.0,21430.0,21464.0,16:45,77.69791666666667,480.0
3360.0,21442.0,2022-02-07,21452.0,21430.0,21436.0,16:50,16.110225140712945,2132.0
3361.0,21438.0,2022-02-07,21448.0,21430.0,21442.0,16:55,36.0462962962963,756.0
3362.0,21412.0,2022-02-07,21444.0,21408.0,21438.0,17:00,25.6065965583174,2092.0
